"rfid","project_name","date","library","QC_pass","location_on_tscc","user","library_name","date_samples_submitted","date_sequenced","date_data_returned","run_id_number","type_of_run","type_of_lib_prep","number_of_pools","lane_number_s","project","for_palmer_lab_member","ave_number_of_reads_lane_m","full_run_id","notes","igm_billed_yet","project_details","sequencing_facility_name","sex","coatcolor","organism","strain","comments"
"435","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"436","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"437","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"438","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"439","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"440","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"441","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"442","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"443","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"444","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"445","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"446","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"447","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"448","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"449","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"450","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"451","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"452","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"453","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"454","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"455","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"456","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"457","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"458","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"459","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"460","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"461","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"462","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"463","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"464","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"465","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"467","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"468","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"469","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"470","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"471","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"472","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"473","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"474","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"475","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"476","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"477","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"478","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"479","u01_huda_akil",NA,"UMich4",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich04",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"480","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"481","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"483","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"484","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"485","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"486","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"487","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"488","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"489","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"49","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"490","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"491","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"492","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"493","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"494","u01_huda_akil",NA,"UMich5",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich05",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
